voltage,current_mA
0.01876772,4.0
0.01876772,4.0
0.01876891,4.0
0.01876652,4.0
0.01876891,4.0
0.01876772,4.0
0.01876772,4.0
0.01876652,4.0
0.01876772,4.0
0.01876772,4.0
0.01876831,4.0
0.01876772,4.0
0.01876772,4.0
0.01876652,4.0
0.01876652,4.0
0.01876712,4.0
0.01876772,4.0
0.01876772,4.0
0.01876772,4.0
0.01876652,4.0
0.01876772,4.0
0.01876772,4.0
0.01876772,4.0
0.01876831,4.0
0.01876772,4.0
0.01876772,4.0
0.01876831,4.0
0.01876712,4.0
0.01876891,4.0
0.01876652,4.0
0.01876772,4.0
0.01876652,4.0
0.01876831,4.0
0.01876772,4.0
0.0187701,4.0
0.0187701,4.0
0.0187707,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.01876831,4.0
0.01876891,4.0
0.01876951,4.0
0.01877129,4.0
0.0187707,4.0
0.0187707,4.0
0.0187707,4.0
0.01877129,4.0
0.01877189,4.0
0.01877129,4.0
0.0187707,4.0
0.0187701,4.0
0.0187701,4.0
0.0187707,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.01876951,4.0
0.01876951,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.01877189,4.0
0.0187701,4.0
0.01876951,4.0
0.01876951,4.0
0.01876951,4.0
0.01876951,4.0
0.0187701,4.0
0.0187707,4.0
0.01877129,4.0
0.0187707,4.0
0.0187701,4.0
0.01876891,4.0
0.0187707,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.0187707,4.0
0.0187707,4.0
0.01876891,4.0
0.0187701,4.0
0.0187701,4.0
0.01877129,4.0
0.0187707,4.0
0.0187701,4.0
0.01876951,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.01876951,4.0
0.01876951,4.0
0.01876891,4.0
0.01876891,4.0
0.0187701,4.0
0.01876891,4.0
0.01876951,4.0
0.0187701,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.0187707,4.0
0.0187701,4.0
0.01876951,4.0
0.01876951,4.0
0.01876951,4.0
0.01876951,4.0
0.01877189,4.0
0.01876951,4.0
0.0187707,4.0
0.01877129,4.0
0.01877129,4.0
0.0187707,4.0
0.0187701,4.0
0.01876951,4.0
0.01877129,4.0
0.01876951,4.0
0.01876891,4.0
0.01877189,4.0
0.0187707,4.0
0.01876951,4.0
0.0187701,4.0
0.0187701,4.0
0.01876951,4.0
0.01877129,4.0
0.01877129,4.0
0.01876891,4.0
0.0187701,4.0
0.01877189,4.0
0.01876951,4.0
0.01877189,4.0
0.01876951,4.0
0.01876891,4.0
0.01876951,4.0
0.0187707,4.0
0.01876951,4.0
0.0187701,4.0
0.01876891,4.0
0.0187701,4.0
0.01876891,4.0
0.0187701,4.0
0.01876891,4.0
0.01876951,4.0
0.01876951,4.0
0.01876951,4.0
0.01876891,4.0
0.01876891,4.0
0.0187701,4.0
0.01876951,4.0
0.0187707,4.0
0.01876951,4.0
0.0187707,4.0
0.01877129,4.0
0.01877248,4.0
0.01877248,4.0
0.01877189,4.0
0.01877129,4.0
0.01877308,4.0
0.0187707,4.0
0.01877248,4.0
0.0187701,4.0
0.0187707,4.0
0.0187707,4.0
0.01877189,4.0
0.01877189,4.0
0.01877248,4.0
0.01877189,4.0
0.01877248,4.0
0.0187707,4.0
0.01877189,4.0
0.01877308,4.0
0.01877129,4.0
0.0187707,4.0
0.01877129,4.0
0.01877248,4.0
0.0187707,4.0
0.01877189,4.0
0.01877129,4.0
0.01877129,4.0
0.01877189,4.0
0.01877129,4.0
0.01877129,4.0
0.0187707,4.0
0.01877129,4.0
0.0187707,4.0
0.0187701,4.0
0.01877248,4.0
0.01877248,4.0
0.01877248,4.0
0.01877189,4.0
0.01877129,4.0
0.01877129,4.0
0.0187707,4.0
0.0187707,4.0
0.0187707,4.0
0.01877189,4.0
0.0187707,4.0
0.01877129,4.0
0.0187707,4.0
0.01877368,4.0
0.01877129,4.0
0.01877129,4.0
0.01877248,4.0
0.01877308,4.0
0.01877129,4.0
0.01877248,4.0
0.01877189,4.0
0.01877248,4.0
0.01877189,4.0
0.01877129,4.0
0.01877248,4.0
0.01877248,4.0
0.01877189,4.0
0.01877189,4.0
0.01877308,4.0
0.01877308,4.0
0.01877248,4.0
0.01877129,4.0
0.01877248,4.0
0.01877248,4.0
0.01877248,4.0
0.01877129,4.0
0.01877189,4.0
0.01877248,4.0
0.01877129,4.0
0.01877248,4.0
0.01877189,4.0
0.01877189,4.0
0.01877129,4.0
0.01877129,4.0
0.0187707,4.0
0.01877129,4.0
0.01877248,4.0
0.0187707,4.0
0.01877368,4.0
0.01877189,4.0
0.01877248,4.0
0.01877248,4.0
0.01877308,4.0
0.01877248,4.0
0.01877189,4.0
0.0187707,4.0
0.01877189,4.0
0.01877248,4.0
0.01877248,4.0
0.01877129,4.0
0.01877189,4.0
0.01877189,4.0
0.01877129,4.0
0.01877248,4.0
